video_id,youtube_url,category_1,category_2,label,embedding_path,status,error
mSlgu8AQAd4,https://www.youtube.com/watch?v=mSlgu8AQAd4,Arts and Entertainment,Costumes,Costumes,/content/embeddings/costumes/mSlgu8AQAd4.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=mSlgu8AQAd4']' returned non-zero exit status 1."
FKFLyrzt3Z0,https://www.youtube.com/watch?v=FKFLyrzt3Z0,Arts and Entertainment,Books,Books,/content/embeddings/books/FKFLyrzt3Z0.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=FKFLyrzt3Z0']' returned non-zero exit status 1."
s8OYeN9mAL4,https://www.youtube.com/watch?v=s8OYeN9mAL4,Arts and Entertainment,Music,Music,/content/embeddings/music/s8OYeN9mAL4.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=s8OYeN9mAL4']' returned non-zero exit status 1."
wjguwlK5-f8,https://www.youtube.com/watch?v=wjguwlK5-f8,Arts and Entertainment,Music,Music,/content/embeddings/music/wjguwlK5-f8.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=wjguwlK5-f8']' returned non-zero exit status 1."
xjngVoA3uOA,https://www.youtube.com/watch?v=xjngVoA3uOA,Arts and Entertainment,Costumes,Costumes,/content/embeddings/costumes/xjngVoA3uOA.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=xjngVoA3uOA']' returned non-zero exit status 1."
7LwOAp_Vezw,https://www.youtube.com/watch?v=7LwOAp_Vezw,Arts and Entertainment,Music,Music,/content/embeddings/music/7LwOAp_Vezw.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=7LwOAp_Vezw']' returned non-zero exit status 1."
wVo-kVO7f70,https://www.youtube.com/watch?v=wVo-kVO7f70,Arts and Entertainment,Costumes,Costumes,/content/embeddings/costumes/wVo-kVO7f70.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=wVo-kVO7f70']' returned non-zero exit status 1."
LHBACuMx6Vw,https://www.youtube.com/watch?v=LHBACuMx6Vw,Arts and Entertainment,Music,Music,/content/embeddings/music/LHBACuMx6Vw.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=LHBACuMx6Vw']' returned non-zero exit status 1."
viUJVC5ykR4,https://www.youtube.com/watch?v=viUJVC5ykR4,Arts and Entertainment,Music,Music,/content/embeddings/music/viUJVC5ykR4.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=viUJVC5ykR4']' returned non-zero exit status 1."
42axooEA8l8,https://www.youtube.com/watch?v=42axooEA8l8,Arts and Entertainment,Music,Music,/content/embeddings/music/42axooEA8l8.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=42axooEA8l8']' returned non-zero exit status 1."
RO7RecPCW9s,https://www.youtube.com/watch?v=RO7RecPCW9s,Arts and Entertainment,Costumes,Costumes,/content/embeddings/costumes/RO7RecPCW9s.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=RO7RecPCW9s']' returned non-zero exit status 1."
dfo1Cu4bIpc,https://www.youtube.com/watch?v=dfo1Cu4bIpc,Arts and Entertainment,Music,Music,/content/embeddings/music/dfo1Cu4bIpc.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=dfo1Cu4bIpc']' returned non-zero exit status 1."
jNl5VOwDznw,https://www.youtube.com/watch?v=jNl5VOwDznw,Arts and Entertainment,Music,Music,/content/embeddings/music/jNl5VOwDznw.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=jNl5VOwDznw']' returned non-zero exit status 1."
LlpEiiB42y8,https://www.youtube.com/watch?v=LlpEiiB42y8,Arts and Entertainment,Music,Music,/content/embeddings/music/LlpEiiB42y8.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=LlpEiiB42y8']' returned non-zero exit status 1."
PEwYVTEhQuU,https://www.youtube.com/watch?v=PEwYVTEhQuU,Arts and Entertainment,Music,Music,/content/embeddings/music/PEwYVTEhQuU.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=PEwYVTEhQuU']' returned non-zero exit status 1."
c8PEv5SV4sU,https://www.youtube.com/watch?v=c8PEv5SV4sU,Arts and Entertainment,Books,Books,/content/embeddings/books/c8PEv5SV4sU.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=c8PEv5SV4sU']' returned non-zero exit status 1."
wUHWzsF_qJM,https://www.youtube.com/watch?v=wUHWzsF_qJM,Arts and Entertainment,Costumes,Costumes,/content/embeddings/costumes/wUHWzsF_qJM.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=wUHWzsF_qJM']' returned non-zero exit status 1."
McwDkHEQViw,https://www.youtube.com/watch?v=McwDkHEQViw,Arts and Entertainment,Music,Music,/content/embeddings/music/McwDkHEQViw.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=McwDkHEQViw']' returned non-zero exit status 1."
26-n2rGnKAg,https://www.youtube.com/watch?v=26-n2rGnKAg,Arts and Entertainment,Music,Music,/content/embeddings/music/26-n2rGnKAg.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=26-n2rGnKAg']' returned non-zero exit status 1."
Ba7yDff2v98,https://www.youtube.com/watch?v=Ba7yDff2v98,Arts and Entertainment,Music,Music,/content/embeddings/music/Ba7yDff2v98.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=Ba7yDff2v98']' returned non-zero exit status 1."
QLBuKx43paM,https://www.youtube.com/watch?v=QLBuKx43paM,Arts and Entertainment,Books,Books,/content/embeddings/books/QLBuKx43paM.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=QLBuKx43paM']' returned non-zero exit status 1."
KmFJABymY2I,https://www.youtube.com/watch?v=KmFJABymY2I,Arts and Entertainment,Costumes,Costumes,/content/embeddings/costumes/KmFJABymY2I.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=KmFJABymY2I']' returned non-zero exit status 1."
fM5PO55aRTY,https://www.youtube.com/watch?v=fM5PO55aRTY,Arts and Entertainment,Music,Music,/content/embeddings/music/fM5PO55aRTY.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=fM5PO55aRTY']' returned non-zero exit status 1."
k6pUN7H63EQ,https://www.youtube.com/watch?v=k6pUN7H63EQ,Arts and Entertainment,Music,Music,/content/embeddings/music/k6pUN7H63EQ.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=k6pUN7H63EQ']' returned non-zero exit status 1."
DK31jZ1fkHE,https://www.youtube.com/watch?v=DK31jZ1fkHE,Arts and Entertainment,Music,Music,/content/embeddings/music/DK31jZ1fkHE.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=DK31jZ1fkHE']' returned non-zero exit status 1."
vJE0_x8ug4s,https://www.youtube.com/watch?v=vJE0_x8ug4s,Arts and Entertainment,Music,Music,/content/embeddings/music/vJE0_x8ug4s.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=vJE0_x8ug4s']' returned non-zero exit status 1."
kRUERkDg8hc,https://www.youtube.com/watch?v=kRUERkDg8hc,Arts and Entertainment,Music,Music,/content/embeddings/music/kRUERkDg8hc.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=kRUERkDg8hc']' returned non-zero exit status 1."
wKWwAdMhfb4,https://www.youtube.com/watch?v=wKWwAdMhfb4,Arts and Entertainment,Music,Music,/content/embeddings/music/wKWwAdMhfb4.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=wKWwAdMhfb4']' returned non-zero exit status 1."
W2sQyfjr-Cc,https://www.youtube.com/watch?v=W2sQyfjr-Cc,Arts and Entertainment,Costumes,Costumes,/content/embeddings/costumes/W2sQyfjr-Cc.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=W2sQyfjr-Cc']' returned non-zero exit status 1."
5uBXid7Eq4A,https://www.youtube.com/watch?v=5uBXid7Eq4A,Arts and Entertainment,Music,Music,/content/embeddings/music/5uBXid7Eq4A.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=5uBXid7Eq4A']' returned non-zero exit status 1."
9-6PZIKIyB0,https://www.youtube.com/watch?v=9-6PZIKIyB0,Arts and Entertainment,Music,Music,/content/embeddings/music/9-6PZIKIyB0.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=9-6PZIKIyB0']' returned non-zero exit status 1."
PWwJAsGXKys,https://www.youtube.com/watch?v=PWwJAsGXKys,Arts and Entertainment,Costumes,Costumes,/content/embeddings/costumes/PWwJAsGXKys.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=PWwJAsGXKys']' returned non-zero exit status 1."
CCU0vbCQdRA,https://www.youtube.com/watch?v=CCU0vbCQdRA,Arts and Entertainment,Books,Books,/content/embeddings/books/CCU0vbCQdRA.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=CCU0vbCQdRA']' returned non-zero exit status 1."
WIIjq2GexIw,https://www.youtube.com/watch?v=WIIjq2GexIw,Arts and Entertainment,Costumes,Costumes,/content/embeddings/costumes/WIIjq2GexIw.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=WIIjq2GexIw']' returned non-zero exit status 1."
ZE5z-2L04QM,https://www.youtube.com/watch?v=ZE5z-2L04QM,Arts and Entertainment,Music,Music,/content/embeddings/music/ZE5z-2L04QM.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=ZE5z-2L04QM']' returned non-zero exit status 1."
1mtGEH2DRtc,https://www.youtube.com/watch?v=1mtGEH2DRtc,Arts and Entertainment,Music,Music,/content/embeddings/music/1mtGEH2DRtc.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=1mtGEH2DRtc']' returned non-zero exit status 1."
UK1Yo86bZdA,https://www.youtube.com/watch?v=UK1Yo86bZdA,Arts and Entertainment,Music,Music,/content/embeddings/music/UK1Yo86bZdA.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=UK1Yo86bZdA']' returned non-zero exit status 1."
QCN1gI0WCgU,https://www.youtube.com/watch?v=QCN1gI0WCgU,Arts and Entertainment,Books,Books,/content/embeddings/books/QCN1gI0WCgU.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=QCN1gI0WCgU']' returned non-zero exit status 1."
7M8Ta6BR0Zo,https://www.youtube.com/watch?v=7M8Ta6BR0Zo,Arts and Entertainment,Music,Music,/content/embeddings/music/7M8Ta6BR0Zo.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=7M8Ta6BR0Zo']' returned non-zero exit status 1."
LCU3E4L74Jk,https://www.youtube.com/watch?v=LCU3E4L74Jk,Arts and Entertainment,Music,Music,/content/embeddings/music/LCU3E4L74Jk.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=LCU3E4L74Jk']' returned non-zero exit status 1."
NIWfhgBkp40,https://www.youtube.com/watch?v=NIWfhgBkp40,Arts and Entertainment,Music,Music,/content/embeddings/music/NIWfhgBkp40.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=NIWfhgBkp40']' returned non-zero exit status 1."
_GsRonpqGyI,https://www.youtube.com/watch?v=_GsRonpqGyI,Arts and Entertainment,Music,Music,/content/embeddings/music/_GsRonpqGyI.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=_GsRonpqGyI']' returned non-zero exit status 1."
MuhxmMssKpQ,https://www.youtube.com/watch?v=MuhxmMssKpQ,Arts and Entertainment,Music,Music,/content/embeddings/music/MuhxmMssKpQ.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=MuhxmMssKpQ']' returned non-zero exit status 1."
l0H9NTmToT8,https://www.youtube.com/watch?v=l0H9NTmToT8,Arts and Entertainment,Movies,Movies,/content/embeddings/movies/l0H9NTmToT8.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=l0H9NTmToT8']' returned non-zero exit status 1."
pI8h57BSPTg,https://www.youtube.com/watch?v=pI8h57BSPTg,Arts and Entertainment,Music,Music,/content/embeddings/music/pI8h57BSPTg.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=pI8h57BSPTg']' returned non-zero exit status 1."
4QyXBeMFsb0,https://www.youtube.com/watch?v=4QyXBeMFsb0,Arts and Entertainment,Music,Music,/content/embeddings/music/4QyXBeMFsb0.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=4QyXBeMFsb0']' returned non-zero exit status 1."
ao6eKoDPLA0,https://www.youtube.com/watch?v=ao6eKoDPLA0,Arts and Entertainment,Music,Music,/content/embeddings/music/ao6eKoDPLA0.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=ao6eKoDPLA0']' returned non-zero exit status 1."
ts66mCcNPR4,https://www.youtube.com/watch?v=ts66mCcNPR4,Arts and Entertainment,Music,Music,/content/embeddings/music/ts66mCcNPR4.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=ts66mCcNPR4']' returned non-zero exit status 1."
3BltZCqJhdo,https://www.youtube.com/watch?v=3BltZCqJhdo,Arts and Entertainment,Music,Music,/content/embeddings/music/3BltZCqJhdo.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=3BltZCqJhdo']' returned non-zero exit status 1."
2L59txek2bQ,https://www.youtube.com/watch?v=2L59txek2bQ,Arts and Entertainment,Music,Music,/content/embeddings/music/2L59txek2bQ.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=2L59txek2bQ']' returned non-zero exit status 1."
ZbsCnV2XvdM,https://www.youtube.com/watch?v=ZbsCnV2XvdM,Arts and Entertainment,Music,Music,/content/embeddings/music/ZbsCnV2XvdM.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=ZbsCnV2XvdM']' returned non-zero exit status 1."
qGxBoGOJaHM,https://www.youtube.com/watch?v=qGxBoGOJaHM,Arts and Entertainment,Music,Music,/content/embeddings/music/qGxBoGOJaHM.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=qGxBoGOJaHM']' returned non-zero exit status 1."
iIxDvOgI7HE,https://www.youtube.com/watch?v=iIxDvOgI7HE,Arts and Entertainment,Music,Music,/content/embeddings/music/iIxDvOgI7HE.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=iIxDvOgI7HE']' returned non-zero exit status 1."
